trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1014,False,"{'a': 0.01, 'e': 0.7549476498123795}",25,0,-63.997143766996714,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
1015,False,"{'a': 0.01, 'e': 0.7483521614328467}",25,0,-23.23699012386011,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1016,False,"{'a': 0.01, 'e': 0.7416818384607952}",35,0,-231.53532159802106,"{0: 20, 1: 3, 2: 8, 3: 0, 4: 4}",0
1017,False,"{'a': 0.01, 'e': 0.7349373479229638}",25,0,-184.363213111085,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
1018,False,"{'a': 0.01, 'e': 0.7281193642627859}",20,0,-16.964361710381485,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1019,False,"{'a': 0.01, 'e': 0.7212285692729458}",20,0,-61.20505667862778,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1020,False,"{'a': 0.01, 'e': 0.714265652027199}",20,0,-0.5597855818984543,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1021,False,"{'a': 0.01, 'e': 0.7072313088114701}",20,0,-93.03880995040068,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1022,False,"{'a': 0.01, 'e': 0.7001262430542174}",25,0,-152.29484262675007,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
1023,False,"{'a': 0.01, 'e': 0.692951165256096}",30,0,-42.84136979723448,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
1024,False,"{'a': 0.01, 'e': 0.6857067929189065}",20,0,-46.97148772155153,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1025,False,"{'a': 0.01, 'e': 0.6783938504738453}",30,13,-40.43665643795807,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 0}",1
1026,False,"{'a': 0.01, 'e': 0.6710130692090631}",30,18,-30.167326126436468,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
1027,False,"{'a': 0.01, 'e': 0.6635651871965358}",20,10,-66.46702062706159,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
1028,False,"{'a': 0.01, 'e': 0.6560509492182578}",20,0,-61.435834043666446,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
1029,False,"{'a': 0.01, 'e': 0.6484711066917641}",30,0,-149.93430226177648,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 3}",0
1030,False,"{'a': 0.01, 'e': 0.6408264175949933}",20,12,-18.463429537870454,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1031,False,"{'a': 0.01, 'e': 0.6331176463904832}",20,0,10.851524641203781,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1032,False,"{'a': 0.01, 'e': 0.6253455639489304}",20,12,-7.315098425507936,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1033,False,"{'a': 0.01, 'e': 0.6175109474721022}",20,0,-29.360558569950395,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1034,False,"{'a': 0.01, 'e': 0.6096145804151176}",25,0,-124.71635121371592,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
1035,False,"{'a': 0.01, 'e': 0.601657252408102}",20,0,-83.76376249275346,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
1036,False,"{'a': 0.01, 'e': 0.5936397591772248}",30,16,-13.454297765831804,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
1037,False,"{'a': 0.01, 'e': 0.5855629024651267}",20,12,-40.83353117347053,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 1}",1
1038,False,"{'a': 0.01, 'e': 0.577427489950751}",20,2,-79.24157203672335,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 1}",1
1039,False,"{'a': 0.01, 'e': 0.5692343351685681}",25,11,8.818334073272522,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1040,False,"{'a': 0.01, 'e': 0.5609842574272288}",20,5,-29.486213728486867,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
1041,False,"{'a': 0.01, 'e': 0.552678081727632}",25,19,10.67357172823778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.01, 'e': 0.5443166386804261}",20,11,-5.261335208180583,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1043,False,"{'a': 0.01, 'e': 0.5359007644229478}",20,12,-15.44625517996235,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
1044,False,"{'a': 0.01, 'e': 0.5274313005356096}",20,16,5.184501163214614,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.01, 'e': 0.5189090939577411}",35,15,-80.29147332289851,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",1
1046,False,"{'a': 0.01, 'e': 0.5103349969029011}",25,17,-5.274763961630003,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1047,False,"{'a': 0.01, 'e': 0.5017098667736485}",20,0,-47.65491849616572,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
1048,False,"{'a': 0.01, 'e': 0.49303456607580864}",20,9,-28.72983557253106,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1049,False,"{'a': 0.01, 'e': 0.48430996233222207}",25,11,13.389727306087373,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.01, 'e': 0.47553692799599256}",20,0,8.150334967330204,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1051,False,"{'a': 0.01, 'e': 0.4667163403632429}",20,9,12.300825489649965,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1052,False,"{'a': 0.01, 'e': 0.4578490814853859}",20,11,-40.78441097893278,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1053,False,"{'a': 0.01, 'e': 0.44893603808092}",25,0,-23.900212264048285,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1054,False,"{'a': 0.01, 'e': 0.4399781014467565}",25,1,-27.35803196874646,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
1055,False,"{'a': 0.01, 'e': 0.4309761673690971}",30,2,-55.94969513246884,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 0}",1
1056,False,"{'a': 0.01, 'e': 0.4219311360338464}",25,16,-20.081236803702733,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 0}",1
1057,False,"{'a': 0.01, 'e': 0.41284391193660047}",20,0,-14.051537446893573,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1058,False,"{'a': 0.01, 'e': 0.40371540379219634}",25,0,-68.1973433425896,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1059,False,"{'a': 0.01, 'e': 0.39454652444384136}",20,12,0.8662424717245174,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1060,False,"{'a': 0.01, 'e': 0.3853381907718296}",20,9,-58.20232832115715,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
1061,False,"{'a': 0.01, 'e': 0.3760913236018549}",20,8,-44.178952922911456,"{0: 7, 1: 1, 2: 3, 3: 1, 4: 0}",1
1062,False,"{'a': 0.01, 'e': 0.36680684761292665}",20,0,-16.231513964205522,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1063,False,"{'a': 0.01, 'e': 0.3574856912449101}",20,12,3.598423279455983,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.01, 'e': 0.3481287866056728}",20,3,18.602140356869388,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.01, 'e': 0.33873706937788134}",25,16,17.11762408946153,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.01, 'e': 0.32931147872543204}",20,0,-28.44868046408037,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1067,False,"{'a': 0.01, 'e': 0.3198529571995355}",25,18,15.85296929672152,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.01, 'e': 0.3103624506444623}",20,0,-46.54377719062348,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1069,False,"{'a': 0.01, 'e': 0.30084090810295905}",25,11,7.895925349905891,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1070,False,"{'a': 0.01, 'e': 0.29128928172134383}",25,9,-17.710768409988763,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
1071,False,"{'a': 0.01, 'e': 0.2817085266542984}",25,5,18.1041375223392,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1072,False,"{'a': 0.01, 'e': 0.2720996009693438}",20,0,15.826416036825854,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.01, 'e': 0.2624634655510413}",25,15,20.74300948300467,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.01, 'e': 0.2528010840049025}",20,13,-38.8248709637127,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
1075,False,"{'a': 0.01, 'e': 0.24311342256103}",25,11,14.94761452217363,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1076,False,"{'a': 0.01, 'e': 0.23340144997749526}",20,11,16.287138736093354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.01, 'e': 0.22366613744346336}",25,7,-32.218916027971915,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1078,False,"{'a': 0.01, 'e': 0.21390845848207493}",25,5,11.294205875604067,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1079,False,"{'a': 0.01, 'e': 0.20412938885309304}",30,13,19.372866050205033,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1080,False,"{'a': 0.01, 'e': 0.1943299064553348}",20,14,-10.10341126435955,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1081,False,"{'a': 0.01, 'e': 0.18451099122887207}",20,7,10.515025745773194,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1082,False,"{'a': 0.01, 'e': 0.17467362505704512}",20,10,-44.44169712536376,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
1083,False,"{'a': 0.01, 'e': 0.16481879166827335}",20,10,17.195402072783146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.01, 'e': 0.15494747653768326}",20,8,22.21124688355329,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.01, 'e': 0.1450606667885619}",20,11,-5.357845245343765,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1086,False,"{'a': 0.01, 'e': 0.13515935109364513}",25,0,22.53221300494459,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1087,False,"{'a': 0.01, 'e': 0.12524451957624966}",20,5,20.18389813931625,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.01, 'e': 0.11531716371126842}",25,13,13.068948557950385,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.01, 'e': 0.10537827622601337}",20,10,19.201515770107328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.01, 'e': 0.09542885100095065}",20,8,-5.346698981940879,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1091,False,"{'a': 0.01, 'e': 0.08546988297031162}",30,18,10.783368599496644,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1092,False,"{'a': 0.01, 'e': 0.07550236802260023}",20,12,16.271228724388855,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.01, 'e': 0.065527302901005}",20,9,22.542048213458937,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.01, 'e': 0.05554568510372558}",20,14,12.756884943858898,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.01, 'e': 0.045558512784221926}",25,9,30.96190270479099,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.01, 'e': 0.035566784651406926}",25,17,17.499560686422967,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.01, 'e': 0.025571499869765674}",30,17,22.48134670876195,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.01, 'e': 0.015573657959446959}",20,3,27.802288149539464,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.01, 'e': 0.005574258696310301}",20,9,21.304739781489253,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.01, 'e': 0.004425697988050785}",25,15,18.72402676831794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.01, 'e': 0.014425212106301138}",25,15,18.611616799193886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.01, 'e': 0.02442328371536183}",20,11,17.05507278763516,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.01, 'e': 0.03441891301640365}",25,15,20.446009593245968,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.01, 'e': 0.04441110045482794}",25,14,22.51159541119279,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.01, 'e': 0.054398846820214106}",25,11,0.9194230366824527,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1106,False,"{'a': 0.01, 'e': 0.06438115334625047}",30,13,28.0911313797929,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.01, 'e': 0.07435702181060298}",30,16,-13.032191801503997,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1108,False,"{'a': 0.01, 'e': 0.08432545463473841}",25,13,21.53750830227217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.01, 'e': 0.09428545498368135}",20,4,25.769725007038314,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.01, 'e': 0.10423602686569687}",25,12,13.130783637807799,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1111,False,"{'a': 0.01, 'e': 0.1141761752318889}",20,1,19.272130355966432,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1112,False,"{'a': 0.01, 'e': 0.12410490607570598}",25,13,-17.938057887879438,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1113,False,"{'a': 0.01, 'e': 0.13402122653233414}",20,5,25.048089982444026,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.01, 'e': 0.14392414497799308}",30,13,22.794068374980586,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1115,False,"{'a': 0.01, 'e': 0.15381267112909058}",20,13,13.673635782408603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.01, 'e': 0.16368581614125197}",30,0,13.327136526021896,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",1
1117,False,"{'a': 0.01, 'e': 0.17354259270820363}",20,5,15.651338711252288,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1118,False,"{'a': 0.01, 'e': 0.18338201516050281}",20,6,25.24901119006766,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.01, 'e': 0.19320309956410378}",30,0,27.097582196402435,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
1120,False,"{'a': 0.01, 'e': 0.20300486381875213}",25,17,13.747194923135089,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.01, 'e': 0.21278632775618703}",20,0,-88.76369987380892,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1122,False,"{'a': 0.01, 'e': 0.22254651323816765}",20,0,34.50701766304694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.01, 'e': 0.23228444425427927}",25,9,26.59999941983079,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.01, 'e': 0.24199914701953518}",25,11,-15.463011004904136,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1125,False,"{'a': 0.01, 'e': 0.2516896500717544}",25,13,7.997398873896909,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1126,False,"{'a': 0.01, 'e': 0.2613549843687072}",20,5,-31.595940826877207,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1127,False,"{'a': 0.01, 'e': 0.27099418338501813}",20,0,4.295374916036192,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1128,False,"{'a': 0.01, 'e': 0.28060628320881836}",30,19,-56.207975451023835,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
1129,False,"{'a': 0.01, 'e': 0.29019032263813715}",20,0,-83.05237223961318,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1130,False,"{'a': 0.01, 'e': 0.2997453432770149}",30,0,-81.26773493569296,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 2}",0
1131,False,"{'a': 0.01, 'e': 0.3092703896313519}",20,0,-18.375572930567134,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1132,False,"{'a': 0.01, 'e': 0.31876450920445026}",20,0,-44.442138800792264,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1133,False,"{'a': 0.01, 'e': 0.32822675259226436}",20,8,20.372321934834595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.01, 'e': 0.3376561735783406}",20,7,10.397561520477662,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1135,False,"{'a': 0.01, 'e': 0.34705182922843825}",25,11,-10.45230870438597,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1136,False,"{'a': 0.01, 'e': 0.35641277998482196}",25,5,-3.329509031602281,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1137,False,"{'a': 0.01, 'e': 0.3657380897602185}",20,9,16.0465542386494,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.01, 'e': 0.375026826031418}",20,10,16.707126311678056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.01, 'e': 0.3842780599325358}",20,9,-16.74366226600661,"{0: 8, 1: 2, 2: 0, 3: 1, 4: 0}",1
1140,False,"{'a': 0.01, 'e': 0.3934908663478909}",25,16,15.18389496679589,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.01, 'e': 0.40266432400451924}",30,8,-41.76025710091466,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
1142,False,"{'a': 0.01, 'e': 0.41179751556429955}",25,13,-34.51975916616961,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 0}",1
1143,False,"{'a': 0.01, 'e': 0.42088952771568694}",20,0,-65.96279804905677,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1144,False,"{'a': 0.01, 'e': 0.42993945126504285}",25,4,-74.68755913980243,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 1}",1
1145,False,"{'a': 0.01, 'e': 0.4389463812275555}",25,12,-6.0114182995107015,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1146,False,"{'a': 0.01, 'e': 0.4479094169177313}",20,0,16.179067553511914,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1147,False,"{'a': 0.01, 'e': 0.45682766203947184}",20,2,4.146865546601424,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1148,False,"{'a': 0.01, 'e': 0.46570022477569695}",25,0,-112.9418430908473,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
1149,False,"{'a': 0.01, 'e': 0.4745262178775267}",25,8,-44.578551954079,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
1150,False,"{'a': 0.01, 'e': 0.4833047587530059}",20,13,1.1384008019794882,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1151,False,"{'a': 0.01, 'e': 0.4920349695553624}",20,0,-49.12366400479053,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
1152,False,"{'a': 0.01, 'e': 0.5007159772707912}",20,0,-102.02909126784554,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
1153,False,"{'a': 0.01, 'e': 0.5093469138057548}",25,7,-24.083451476874124,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 0}",1
1154,False,"{'a': 0.01, 'e': 0.5179269160737937}",20,3,-78.9793933422549,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 1}",1
1155,False,"{'a': 0.01, 'e': 0.526455126081828}",20,0,-91.63868889940836,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
1156,False,"{'a': 0.01, 'e': 0.5349306910159652}",20,0,-29.709646949037758,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1157,False,"{'a': 0.01, 'e': 0.5433527633267751}",25,0,-89.98550740842822,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
1158,False,"{'a': 0.01, 'e': 0.5517205008140447}",25,1,-88.19783805721067,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 2}",1
1159,False,"{'a': 0.01, 'e': 0.5600330667109983}",25,11,-14.248567691095506,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 0}",1
1160,False,"{'a': 0.01, 'e': 0.5682896297679736}",25,0,-50.32396326378768,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
1161,False,"{'a': 0.01, 'e': 0.5764893643355452}",20,8,-86.36441608477199,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 1}",1
1162,False,"{'a': 0.01, 'e': 0.5846314504470909}",20,3,-33.75395250571115,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
1163,False,"{'a': 0.01, 'e': 0.5927150739007817}",20,0,-92.19536180988048,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
1164,False,"{'a': 0.01, 'e': 0.60073942634101}",20,11,-15.00255637017703,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
1165,False,"{'a': 0.01, 'e': 0.6087037053392187}",20,0,-59.7774219474977,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1166,False,"{'a': 0.01, 'e': 0.6166071144741448}",35,0,-59.26838318314085,"{0: 29, 1: 0, 2: 5, 3: 0, 4: 1}",0
1167,False,"{'a': 0.01, 'e': 0.6244488634114612}",20,0,-97.50628345429612,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
1168,False,"{'a': 0.01, 'e': 0.6322281679828087}",25,0,-180.10081898876706,"{0: 14, 1: 1, 2: 5, 3: 3, 4: 2}",0
1169,False,"{'a': 0.01, 'e': 0.639944250264213}",20,0,-9.998977825520887,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1170,False,"{'a': 0.01, 'e': 0.6475963386538773}",20,12,2.1581378163425855,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1171,False,"{'a': 0.01, 'e': 0.6551836679493367}",20,15,4.653142514245058,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.01, 'e': 0.6627054794239857}",20,7,-56.47808761374809,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
1173,False,"{'a': 0.01, 'e': 0.670161020902945}",30,8,-41.482121988913256,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 0}",1
1174,False,"{'a': 0.01, 'e': 0.6775495468382797}",35,15,-64.1394425527972,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",1
1175,False,"{'a': 0.01, 'e': 0.6848703183835534}",25,0,-80.63042816058099,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
1176,False,"{'a': 0.01, 'e': 0.6921226034677119}",25,4,-43.49386329085135,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 0}",1
1177,False,"{'a': 0.01, 'e': 0.6993056768682908}",30,0,-49.69511902451852,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 0}",0
1178,False,"{'a': 0.01, 'e': 0.7064188202839354}",25,0,-121.03803716121097,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
1179,False,"{'a': 0.01, 'e': 0.7134613224062335}",20,1,-46.13203161495575,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
1180,False,"{'a': 0.01, 'e': 0.7204324789908387}",25,0,-81.71414643411624,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
1181,False,"{'a': 0.01, 'e': 0.7273315929279033}",25,0,-84.4381850041646,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
1182,False,"{'a': 0.01, 'e': 0.7341579743117826}",20,12,2.861508691807292,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1183,False,"{'a': 0.01, 'e': 0.7409109405100271}",35,17,-74.84069250740653,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
1184,False,"{'a': 0.01, 'e': 0.7475898162316443}",35,0,-57.617776813330835,"{0: 25, 1: 4, 2: 5, 3: 1, 4: 0}",0
1185,False,"{'a': 0.01, 'e': 0.7541939335946278}",20,0,-59.75906074031107,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
1186,False,"{'a': 0.01, 'e': 0.7607226321927447}",25,2,-118.48421616724222,"{0: 13, 1: 4, 2: 4, 3: 0, 4: 2}",1
1187,False,"{'a': 0.01, 'e': 0.7671752591615769}",20,16,7.198236439988205,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.01, 'e': 0.7735511692438023}",25,0,-82.99268332144705,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
1189,False,"{'a': 0.01, 'e': 0.7798497248537272}",20,0,-150.7660273216616,"{0: 13, 1: 1, 2: 0, 3: 4, 4: 2}",0
1190,False,"{'a': 0.01, 'e': 0.7860702961410393}",20,0,-31.421767572691273,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1191,False,"{'a': 0.01, 'e': 0.7922122610537937}",30,0,-122.90925090089729,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
1192,False,"{'a': 0.01, 'e': 0.7982750054006175}",25,13,-90.65290152024889,"{0: 5, 1: 2, 2: 3, 3: 1, 4: 1}",1
1193,False,"{'a': 0.01, 'e': 0.8042579229121282}",25,13,-9.672599321976413,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1194,False,"{'a': 0.01, 'e': 0.8101604153015602}",20,0,-59.541782018469824,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1195,False,"{'a': 0.01, 'e': 0.8159818923245946}",20,0,-49.71146551695075,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
