trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
99,False,"{'a': 0.5, 'e': 0.7210481538680822}",20,9,-86.6485220928857,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
100,False,"{'a': 0.5, 'e': 0.9649660284921133}",20,0,-103.76546335273692,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
101,False,"{'a': 0.5, 'e': 0.9726265649744922}",20,0,-159.64108664763998,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
102,False,"{'a': 0.5, 'e': 0.7421541968137826}",20,0,-28.785512615146214,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
103,False,"{'a': 0.5, 'e': 0.32997659774057014}",25,9,-17.850980145053796,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.16299078079570548}",30,20,19.52206496889024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.616052331690985}",25,0,-81.76096717922991,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
106,False,"{'a': 0.5, 'e': 0.9182827862121189}",25,3,-46.46480452420476,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 0}",1
107,False,"{'a': 0.5, 'e': 0.9956855884367365}",25,0,-190.57291271149023,"{0: 14, 1: 3, 2: 3, 3: 2, 4: 3}",0
108,False,"{'a': 0.5, 'e': 0.8293098328631502}",20,0,-68.52617127868906,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
109,False,"{'a': 0.5, 'e': 0.4598901070131037}",25,0,-69.53898490183511,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
110,False,"{'a': 0.5, 'e': 0.022126756261955736}",20,14,11.593711172726211,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.49872621790648564}",25,0,18.46091329616003,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.853220107722584}",25,0,-51.7039633665691,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
113,False,"{'a': 0.5, 'e': 0.9988159580766447}",20,0,-100.56177746719229,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
114,False,"{'a': 0.5, 'e': 0.8998668269691938}",25,0,-60.28032619907924,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
115,False,"{'a': 0.5, 'e': 0.580598912666927}",20,13,-25.814361204908298,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
116,False,"{'a': 0.5, 'e': 0.11918013544881928}",25,0,28.764120861766614,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
117,False,"{'a': 0.5, 'e': 0.37141809547969407}",30,12,-30.396745328190693,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
118,False,"{'a': 0.5, 'e': 0.7710802229758452}",25,0,-139.41190714251096,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
119,False,"{'a': 0.5, 'e': 0.9819550195245901}",20,7,-30.660233486358674,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.9524129804151563}",30,20,-41.50962586549879,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
121,False,"{'a': 0.5, 'e': 0.6896870271361664}",25,0,-57.3018898181503,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
122,False,"{'a': 0.5, 'e': 0.25810163593826746}",25,13,22.801468068112296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.23667603734656428}",25,14,-29.1793712528638,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
124,False,"{'a': 0.5, 'e': 0.6735071623235862}",30,0,-24.39891853925711,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
125,False,"{'a': 0.5, 'e': 0.9454402445803316}",30,0,-179.8482745707723,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
126,False,"{'a': 0.5, 'e': 0.9858965815825497}",35,11,-112.97045184353175,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 1}",1
127,False,"{'a': 0.5, 'e': 0.784971051068018}",20,0,-29.42148323462831,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.39185723042955}",20,3,3.225726903530113,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.0971969067167568}",20,0,23.112751659591186,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
130,False,"{'a': 0.5, 'e': 0.562453851238172}",30,0,-125.81545322103885,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
